SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SUNDARMFIN, EQ, 29-Jun-2017, 1562.05, 1572.60, 1585.00, 1570.00, 1574.00, 1573.15, 1576.89, 8862, 139.74, 411, 7225, 81.53
SUNDRMBRAK, EQ, 29-Jun-2017, 488.50, 481.60, 516.25, 481.00, 500.00, 500.10, 502.70, 22392, 112.56, 1276, 12666, 56.56
SUNDRMFAST, EQ, 29-Jun-2017, 419.10, 424.95, 429.80, 417.20, 419.10, 422.50, 421.90, 213549, 900.97, 8443, 125886, 58.95
SUNFLAG, EQ, 29-Jun-2017, 36.45, 36.20, 37.80, 36.20, 36.90, 37.00, 36.99, 113417, 41.95, 591, 51781, 45.66
SUNILHITEC, EQ, 29-Jun-2017, 13.20, 13.30, 13.60, 13.20, 13.35, 13.25, 13.38, 933618, 124.95, 1439, 553425, 59.28
SUNPHARMA, EQ, 29-Jun-2017, 545.45, 546.00, 546.50, 534.10, 541.60, 536.90, 538.79, 6060935, 32655.86, 65446, 3453188, 56.97
SUNTECK, EQ, 29-Jun-2017, 454.70, 460.00, 493.05, 457.15, 486.00, 483.80, 480.49, 383038, 1840.45, 7585, 121032, 31.60
SUNTV, EQ, 29-Jun-2017, 808.05, 812.00, 818.55, 802.75, 804.15, 806.80, 811.09, 929631, 7540.16, 21154, 199650, 21.48
SUPERHOUSE, EQ, 29-Jun-2017, 138.60, 139.70, 141.90, 136.50, 138.45, 137.55, 138.28, 12759, 17.64, 297, 9329, 73.12
SUPERSPIN, EQ, 29-Jun-2017, 15.75, 16.35, 16.80, 15.95, 16.15, 16.25, 16.40, 163306, 26.79, 279, 85729, 52.50
SUPPETRO, EQ, 29-Jun-2017, 373.55, 373.45, 385.00, 372.10, 381.50, 382.85, 380.60, 53769, 204.65, 2243, 37709, 70.13
SUPRAJIT, EQ, 29-Jun-2017, 321.60, 321.90, 329.70, 320.00, 322.90, 325.35, 325.69, 72329, 235.57, 1970, 48655, 67.27
SUPREMEIND, EQ, 29-Jun-2017, 1186.45, 1186.80, 1218.00, 1186.45, 1193.55, 1205.20, 1196.74, 34177, 409.01, 4027, 20956, 61.32
SUPREMEINF, EQ, 29-Jun-2017, 80.85, 81.90, 85.80, 78.35, 79.75, 79.60, 82.26, 292348, 240.48, 5383, 117567, 40.21
SUPREMETEX, EQ, 29-Jun-2017, 4.10, 4.05, 4.20, 4.00, 4.15, 4.15, 4.10, 185043, 7.59, 118, 111215, 60.10
SURANAIND, EQ, 29-Jun-2017, 3.35, 3.25, 3.45, 3.25, 3.35, 3.35, 3.28, 15010, 0.49, 11, 11074, 73.78
SURANASOL, EQ, 29-Jun-2017, 18.90, 18.95, 19.35, 18.65, 18.90, 18.80, 19.05, 51384, 9.79, 196, 34625, 67.38
SURANAT&P, EQ, 29-Jun-2017, 4.45, 4.40, 5.00, 4.40, 4.70, 4.70, 4.57, 28035, 1.28, 59, 27925, 99.61
SURYALAXMI, EQ, 29-Jun-2017, 103.55, 103.10, 106.50, 103.10, 103.25, 103.45, 104.06, 10368, 10.79, 150, 8112, 78.24
SURYAROSNI, EQ, 29-Jun-2017, 282.20, 283.80, 288.70, 282.00, 284.75, 283.50, 285.22, 89364, 254.88, 1489, 37129, 41.55
SUTLEJTEX, EQ, 29-Jun-2017, 901.80, 911.85, 919.00, 900.20, 907.00, 902.15, 906.38, 1880, 17.04, 225, 846, 45.00
SUVEN, EQ, 29-Jun-2017, 173.70, 173.95, 174.80, 171.10, 171.95, 171.85, 172.79, 85954, 148.52, 2028, 54507, 63.41
SUZLON, EQ, 29-Jun-2017, 17.65, 17.85, 18.40, 17.45, 18.40, 18.10, 17.93, 148854292, 26682.25, 30689, 75690072, 50.85
SWANENERGY, EQ, 29-Jun-2017, 133.45, 134.40, 136.80, 130.80, 131.85, 132.40, 134.53, 136822, 184.06, 1531, 56258, 41.12
SWARAJENG, EQ, 29-Jun-2017, 2270.55, 2276.00, 2402.70, 2276.00, 2352.00, 2353.25, 2359.26, 11817, 278.79, 2207, 6670, 56.44
SWELECTES, EQ, 29-Jun-2017, 495.70, 507.80, 512.90, 495.55, 500.00, 500.90, 504.76, 19449, 98.17, 900, 9256, 47.59
SYMPHONY, EQ, 29-Jun-2017, 1346.00, 1345.95, 1364.00, 1338.00, 1344.75, 1346.45, 1349.66, 10191, 137.54, 1472, 4299, 42.18
SYNCOM, EQ, 29-Jun-2017, 5.15, 5.25, 5.45, 5.10, 5.25, 5.15, 5.21, 33665, 1.75, 97, 20514, 60.94
SYNDIBANK, EQ, 29-Jun-2017, 72.50, 72.75, 74.00, 72.30, 73.65, 73.50, 73.07, 2755684, 2013.71, 6631, 376321, 13.66
SYNGENE, EQ, 29-Jun-2017, 458.00, 461.95, 465.95, 458.00, 459.50, 459.85, 461.57, 43710, 201.75, 2955, 15014, 34.35
TAINWALCHM, EQ, 29-Jun-2017, 66.00, 65.00, 68.50, 64.20, 67.00, 67.05, 66.84, 5225, 3.49, 77, 2587, 49.51
TAJGVK, EQ, 29-Jun-2017, 156.10, 157.50, 159.75, 155.00, 157.80, 157.30, 157.51, 37507, 59.08, 1707, 20421, 54.45
TAKE, EQ, 29-Jun-2017, 150.75, 152.50, 158.00, 152.00, 156.80, 155.65, 155.90, 379351, 591.39, 4845, 246881, 65.08
TALBROAUTO, EQ, 29-Jun-2017, 193.15, 198.50, 204.95, 196.00, 198.50, 198.55, 200.66, 50380, 101.09, 1283, 20834, 41.35
TALWALKARS, EQ, 29-Jun-2017, 290.75, 291.40, 296.70, 288.10, 291.95, 291.85, 292.79, 60445, 176.98, 1897, 23173, 38.34
TANLA, EQ, 29-Jun-2017, 33.95, 34.10, 34.70, 33.60, 33.60, 33.75, 34.19, 398241, 136.14, 1887, 145193, 36.46
TANTIACONS, BE, 29-Jun-2017, 18.35, 18.40, 19.15, 17.90, 18.05, 18.10, 18.17, 11980, 2.18, 55, -, -
TARAJEWELS, EQ, 29-Jun-2017, 25.25, 25.25, 25.85, 24.65, 25.75, 25.55, 25.52, 31862, 8.13, 193, 21595, 67.78
TARAPUR, EQ, 29-Jun-2017, 7.15, 7.15, 7.35, 7.15, 7.20, 7.20, 7.25, 4842, 0.35, 22, 4742, 97.93
TARMAT, EQ, 29-Jun-2017, 38.40, 37.00, 40.90, 37.00, 38.20, 38.20, 38.25, 5031, 1.92, 51, 4072, 80.94
TASTYBITE, EQ, 29-Jun-2017, 4709.40, 4749.00, 4840.00, 4660.00, 4660.00, 4682.00, 4722.00, 529, 24.98, 136, 463, 87.52
TATACHEM, EQ, 29-Jun-2017, 597.50, 597.50, 605.75, 592.65, 598.30, 600.75, 600.00, 531463, 3188.77, 9723, 254744, 47.93
TATACOFFEE, EQ, 29-Jun-2017, 127.45, 127.95, 129.45, 127.70, 129.00, 128.55, 128.61, 157172, 202.14, 2705, 77189, 49.11
TATACOMM, EQ, 29-Jun-2017, 718.55, 723.95, 727.70, 708.25, 714.00, 723.05, 722.14, 1936047, 13980.94, 13048, 247445, 12.78
TATAELXSI, EQ, 29-Jun-2017, 1594.90, 1604.35, 1629.00, 1593.90, 1601.05, 1599.45, 1608.80, 480779, 7734.79, 19623, 99438, 20.68
TATAGLOBAL, EQ, 29-Jun-2017, 149.15, 149.95, 151.70, 147.90, 149.50, 148.50, 150.26, 2280933, 3427.43, 10529, 1111514, 48.73
TATAINVEST, EQ, 29-Jun-2017, 710.55, 712.00, 732.90, 708.00, 708.00, 709.90, 721.31, 75763, 546.49, 2837, 26412, 34.86
TATAMETALI, EQ, 29-Jun-2017, 702.85, 709.40, 721.40, 705.35, 709.40, 709.30, 713.22, 132510, 945.08, 3786, 28719, 21.67
TATAMOTORS, EQ, 29-Jun-2017, 442.50, 444.50, 446.25, 434.00, 437.00, 435.60, 439.73, 11085101, 48744.74, 100636, 8134594, 73.38
TATAMTRDVR, EQ, 29-Jun-2017, 274.35, 275.00, 278.80, 267.05, 268.10, 268.30, 271.86, 2250552, 6118.43, 14261, 1542291, 68.53
TATAPOWER, EQ, 29-Jun-2017, 81.65, 82.10, 82.70, 80.95, 81.60, 81.55, 81.51, 2374978, 1935.93, 19078, 1260861, 53.09
TATASPONGE, EQ, 29-Jun-2017, 784.15, 785.00, 801.70, 785.00, 788.00, 788.25, 791.94, 97015, 768.30, 4008, 23401, 24.12
TATASTEEL, EQ, 29-Jun-2017, 520.60, 524.90, 536.60, 522.05, 533.65, 535.05, 531.14, 9651954, 51265.12, 125845, 3063480, 31.74
TBZ, EQ, 29-Jun-2017, 85.10, 85.80, 87.90, 85.20, 86.50, 86.00, 86.72, 105807, 91.76, 1506, 24385, 23.05
TCI, EQ, 29-Jun-2017, 290.40, 293.90, 332.00, 287.95, 320.95, 321.35, 321.75, 478801, 1540.52, 11332, 102404, 21.39
TCIDEVELOP, EQ, 29-Jun-2017, 362.30, 347.00, 357.95, 346.15, 347.25, 347.70, 350.55, 1186, 4.16, 105, 539, 45.45
TCIEXP, EQ, 29-Jun-2017, 474.25, 480.00, 485.10, 467.00, 471.00, 472.25, 476.33, 28805, 137.21, 953, 11059, 38.39
TCIFINANCE, EQ, 29-Jun-2017, 22.55, 22.85, 23.90, 22.50, 22.60, 22.55, 23.04, 35030, 8.07, 227, 15890, 45.36
TCS, EQ, 29-Jun-2017, 2350.05, 2359.00, 2372.05, 2323.10, 2328.95, 2333.25, 2342.52, 1235913, 28951.51, 41555, 909603, 73.60
TDPOWERSYS, EQ, 29-Jun-2017, 217.20, 215.30, 219.95, 214.25, 218.00, 217.30, 216.89, 137554, 298.35, 648, 114911, 83.54
TEAMLEASE, EQ, 29-Jun-2017, 1314.35, 1302.05, 1344.00, 1302.05, 1337.45, 1336.85, 1334.88, 2382, 31.80, 250, 1933, 81.15
TECHM, EQ, 29-Jun-2017, 392.25, 392.25, 396.00, 388.00, 389.00, 388.85, 391.53, 1631484, 6387.71, 25358, 591993, 36.29
TECHNO, EQ, 29-Jun-2017, 381.15, 381.20, 386.90, 372.10, 382.15, 377.35, 377.73, 11972, 45.22, 921, 6824, 57.00
TECHNOFAB, EQ, 29-Jun-2017, 224.25, 224.95, 225.00, 222.05, 223.65, 224.35, 224.18, 20551, 46.07, 139, 15216, 74.04
TEJASNET, EQ, 29-Jun-2017, 269.35, 269.95, 279.50, 267.00, 278.25, 275.45, 271.59, 817704, 2220.77, 12564, 313484, 38.34
TERASOFT, EQ, 29-Jun-2017, 71.75, 71.40, 76.40, 71.35, 72.80, 72.80, 74.25, 25656, 19.05, 437, 10721, 41.79
TEXINFRA, EQ, 29-Jun-2017, 42.30, 42.90, 42.90, 42.20, 42.60, 42.35, 42.43, 15078, 6.40, 64, 9580, 63.54
TEXMOPIPES, EQ, 29-Jun-2017, 21.65, 21.85, 22.35, 21.60, 21.75, 21.75, 21.97, 44561, 9.79, 223, 30479, 68.40
TEXRAIL, EQ, 29-Jun-2017, 88.20, 88.20, 89.10, 87.90, 88.00, 88.10, 88.43, 106099, 93.82, 982, 52964, 49.92
TFCILTD, EQ, 29-Jun-2017, 98.60, 99.20, 103.25, 98.50, 102.00, 102.10, 101.63, 1218797, 1238.66, 7473, 630176, 51.70
TFL, BE, 29-Jun-2017, 14.35, 14.70, 14.70, 13.65, 13.85, 13.85, 13.89, 4839, 0.67, 46, -, -
TGBHOTELS, EQ, 29-Jun-2017, 56.55, 58.15, 58.20, 55.90, 57.05, 56.90, 57.37, 24010, 13.77, 381, 9606, 40.01
THANGAMAYL, EQ, 29-Jun-2017, 237.35, 239.95, 242.00, 235.35, 241.00, 239.70, 239.48, 1853, 4.44, 41, 1518, 81.92
THEMISMED, EQ, 29-Jun-2017, 515.00, 512.50, 516.95, 510.00, 515.00, 515.00, 514.68, 3515, 18.09, 37, 3458, 98.38
THERMAX, EQ, 29-Jun-2017, 941.85, 930.05, 947.90, 930.05, 943.00, 942.70, 943.10, 6904, 65.11, 741, 6151, 89.09
THIRUSUGAR, EQ, 29-Jun-2017, 55.95, 57.50, 58.75, 56.00, 57.20, 57.45, 57.53, 3242, 1.87, 54, 1881, 58.02
THOMASCOOK, EQ, 29-Jun-2017, 228.20, 230.25, 238.45, 226.50, 237.80, 236.55, 233.83, 297087, 694.67, 7124, 139243, 46.87
THYROCARE, EQ, 29-Jun-2017, 720.45, 717.20, 729.00, 714.00, 725.00, 725.15, 721.86, 11513, 83.11, 620, 9219, 80.07
TI, EQ, 29-Jun-2017, 11.95, 12.20, 12.20, 11.70, 11.85, 11.75, 11.90, 127083, 15.12, 455, 82666, 65.05
TIDEWATER, EQ, 29-Jun-2017, 5812.95, 5821.05, 5887.10, 5815.00, 5815.00, 5829.90, 5848.02, 707, 41.35, 244, 363, 51.34
TIIL, EQ, 29-Jun-2017, 453.40, 446.25, 465.00, 444.55, 459.90, 456.25, 456.80, 5394, 24.64, 265, 2858, 52.98
TIJARIA, BE, 29-Jun-2017, 8.55, 8.75, 8.90, 8.30, 8.90, 8.90, 8.86, 22257, 1.97, 15, -, -
TIL, EQ, 29-Jun-2017, 379.95, 383.95, 393.45, 379.70, 380.00, 382.15, 385.24, 38040, 146.54, 1318, 23193, 60.97
TIMESGTY, EQ, 29-Jun-2017, 32.40, 32.35, 32.35, 29.90, 32.20, 32.20, 31.80, 10, 0.00, 8, 3, 30.00
TIMETECHNO, EQ, 29-Jun-2017, 154.25, 153.50, 159.40, 153.50, 155.00, 155.10, 156.10, 443319, 692.02, 6520, 160986, 36.31
TIMKEN, EQ, 29-Jun-2017, 676.05, 676.05, 689.60, 671.20, 671.20, 676.00, 678.64, 17688, 120.04, 1000, 7504, 42.42
TINPLATE, EQ, 29-Jun-2017, 89.75, 93.95, 95.45, 91.30, 94.15, 94.05, 93.87, 937289, 879.84, 7338, 256697, 27.39
TIPSINDLTD, EQ, 29-Jun-2017, 63.35, 65.75, 65.75, 62.20, 62.30, 62.60, 62.58, 285, 0.18, 21, 245, 85.96
TIRUMALCHM, EQ, 29-Jun-2017, 839.05, 840.00, 846.60, 831.75, 840.00, 835.55, 839.08, 20649, 173.26, 1137, 12646, 61.24
TITAN, EQ, 29-Jun-2017, 507.30, 510.00, 518.60, 507.70, 511.00, 509.60, 511.18, 1911111, 9769.12, 18934, 942579, 49.32
TMRVL, EQ, 29-Jun-2017, 153.85, 153.25, 156.55, 152.15, 154.95, 154.35, 154.63, 32915, 50.90, 432, 19568, 59.45
TNPETRO, EQ, 29-Jun-2017, 41.05, 41.40, 42.50, 40.35, 40.55, 40.90, 41.67, 124527, 51.89, 1069, 55737, 44.76
TNPL, EQ, 29-Jun-2017, 315.45, 316.50, 317.95, 309.30, 315.00, 316.20, 314.85, 52395, 164.97, 2742, 30385, 57.99
TOKYOPLAST, EQ, 29-Jun-2017, 145.60, 145.50, 151.20, 145.50, 151.00, 149.85, 148.98, 55996, 83.42, 914, 33589, 59.98
TORNTPHARM, EQ, 29-Jun-2017, 1165.55, 1175.00, 1204.00, 1169.05, 1192.00, 1191.15, 1189.53, 174463, 2075.30, 13347, 107376, 61.55
TORNTPOWER, EQ, 29-Jun-2017, 174.20, 175.60, 180.20, 174.60, 177.10, 177.25, 177.56, 1727408, 3067.26, 19443, 720655, 41.72
TPLPLASTEH, EQ, 29-Jun-2017, 494.60, 505.00, 507.00, 495.10, 498.05, 500.25, 500.28, 1314, 6.57, 94, 861, 65.53
TREEHOUSE, EQ, 29-Jun-2017, 14.40, 15.10, 15.10, 14.35, 14.70, 14.60, 14.69, 57152, 8.40, 161, 48262, 84.44
TRENT, EQ, 29-Jun-2017, 234.90, 235.00, 242.40, 233.05, 236.05, 236.85, 236.34, 240403, 568.16, 2488, 169003, 70.30
TRF, EQ, 29-Jun-2017, 228.75, 230.60, 232.80, 229.35, 230.00, 230.20, 230.87, 21601, 49.87, 682, 12768, 59.11
TRIDENT, EQ, 29-Jun-2017, 76.20, 76.70, 77.50, 76.60, 77.05, 76.85, 76.99, 322321, 248.15, 3732, 180397, 55.97
TRIGYN, BE, 29-Jun-2017, 124.30, 129.50, 129.50, 125.00, 125.20, 125.20, 126.05, 15270, 19.25, 130, -, -
TRIL, EQ, 29-Jun-2017, 340.20, 345.00, 350.20, 341.65, 341.70, 343.40, 345.38, 6920, 23.90, 394, 5387, 77.85
TRITURBINE, EQ, 29-Jun-2017, 138.30, 138.40, 140.90, 138.05, 139.00, 139.40, 139.60, 41566, 58.03, 684, 16313, 39.25
TRIVENI, EQ, 29-Jun-2017, 69.20, 71.05, 72.25, 70.65, 70.90, 71.00, 71.32, 368730, 262.98, 2069, 250091, 67.82
TTKHLTCARE, EQ, 29-Jun-2017, 765.05, 767.95, 771.00, 760.00, 764.00, 762.35, 768.38, 1419, 10.90, 97, 1194, 84.14
TTKPRESTIG, EQ, 29-Jun-2017, 6636.60, 6645.85, 6725.00, 6602.25, 6611.00, 6686.25, 6686.84, 4531, 302.98, 1332, 2231, 49.24
TTL, BE, 29-Jun-2017, 87.40, 83.05, 91.65, 83.05, 87.60, 88.30, 88.12, 30388, 26.78, 239, -, -
TTML, EQ, 29-Jun-2017, 7.00, 7.05, 7.15, 6.90, 7.00, 7.00, 7.03, 1688277, 118.68, 1418, 1041146, 61.67
TUBEINVEST, EQ, 29-Jun-2017, 654.35, 656.90, 662.80, 655.00, 659.95, 659.90, 658.81, 191154, 1259.35, 6213, 168027, 87.90
TULSI, EQ, 29-Jun-2017, 3.70, 3.75, 3.85, 3.65, 3.65, 3.70, 3.74, 5750, 0.22, 54, 3599, 62.59
TV18BRDCST, EQ, 29-Jun-2017, 35.45, 35.70, 36.45, 35.50, 35.75, 35.70, 35.92, 5302536, 1904.62, 7270, 2412193, 45.49
TVSELECT, EQ, 29-Jun-2017, 179.05, 188.00, 189.25, 183.00, 183.60, 183.65, 185.97, 145759, 271.06, 2244, 45115, 30.95
TVSMOTOR, EQ, 29-Jun-2017, 534.85, 536.50, 548.10, 536.50, 546.05, 545.45, 544.33, 1515966, 8251.82, 19646, 843992, 55.67
TVSSRICHAK, EQ, 29-Jun-2017, 3807.30, 3839.70, 3845.05, 3795.05, 3800.00, 3805.90, 3820.28, 1967, 75.14, 502, 1077, 54.75
TVTODAY, EQ, 29-Jun-2017, 239.35, 239.35, 243.10, 235.35, 238.50, 237.50, 238.18, 158227, 376.87, 2043, 126833, 80.16
TVVISION, EQ, 29-Jun-2017, 238.65, 239.05, 243.00, 235.20, 235.20, 236.25, 238.51, 52707, 125.71, 854, 830, 1.57
TWL, EQ, 29-Jun-2017, 115.40, 116.00, 117.95, 115.70, 116.50, 116.25, 116.73, 325520, 379.99, 2881, 173249, 53.22
UBHOLDINGS, BE, 29-Jun-2017, 25.95, 26.90, 26.95, 25.40, 25.95, 25.90, 26.03, 23434, 6.10, 94, -, -
UBL, EQ, 29-Jun-2017, 785.85, 787.70, 789.00, 776.30, 777.50, 781.20, 783.25, 86509, 677.58, 2987, 17043, 19.70
UCALFUEL, EQ, 29-Jun-2017, 203.40, 207.00, 210.00, 205.45, 206.70, 206.05, 207.26, 47976, 99.44, 896, 26932, 56.14
UCOBANK, EQ, 29-Jun-2017, 33.60, 33.60, 34.00, 33.20, 33.65, 33.45, 33.67, 336625, 113.34, 1434, 147230, 43.74
UFLEX, EQ, 29-Jun-2017, 373.45, 373.95, 387.90, 373.95, 384.00, 383.80, 383.19, 294204, 1127.35, 6635, 135541, 46.07
UFO, EQ, 29-Jun-2017, 387.50, 387.05, 401.75, 387.00, 401.00, 398.45, 395.73, 56923, 225.26, 1037, 42042, 73.86
UGARSUGAR, EQ, 29-Jun-2017, 24.20, 24.30, 25.80, 24.25, 24.55, 24.65, 24.73, 155200, 38.38, 707, 68072, 43.86
UJAAS, EQ, 29-Jun-2017, 25.20, 25.30, 29.75, 25.30, 27.70, 27.55, 27.90, 1681313, 469.07, 6944, 723386, 43.03
UJJIVAN, EQ, 29-Jun-2017, 298.90, 301.50, 308.20, 300.55, 307.35, 305.20, 305.58, 2087669, 6379.47, 24318, 542210, 25.97
ULTRACEMCO, EQ, 29-Jun-2017, 3958.25, 4000.00, 4000.00, 3940.10, 3945.00, 3953.75, 3954.26, 877055, 34681.02, 45218, 711898, 81.17
UMANGDAIRY, EQ, 29-Jun-2017, 81.05, 83.50, 83.50, 81.00, 81.05, 81.15, 81.47, 6522, 5.31, 110, 5148, 78.93
UNICHEMLAB, EQ, 29-Jun-2017, 260.00, 260.85, 263.45, 256.45, 260.45, 261.45, 260.69, 19621, 51.15, 506, 9101, 46.38
UNIENTER, EQ, 29-Jun-2017, 80.00, 79.30, 81.80, 79.30, 80.55, 80.25, 80.45, 13326, 10.72, 252, 8074, 60.59
UNIONBANK, EQ, 29-Jun-2017, 145.95, 147.40, 148.50, 144.40, 145.40, 145.30, 146.28, 4298838, 6288.49, 20441, 1056057, 24.57
UNIPLY, EQ, 29-Jun-2017, 306.20, 306.50, 314.75, 303.50, 311.50, 308.65, 310.54, 19661, 61.06, 275, 17394, 88.47
UNITECH, EQ, 29-Jun-2017, 5.90, 5.95, 6.25, 5.90, 6.15, 6.10, 6.05, 41268311, 2497.72, 10709, 16563048, 40.14
UNITEDBNK, EQ, 29-Jun-2017, 18.95, 19.05, 19.30, 19.00, 19.10, 19.00, 19.10, 237313, 45.32, 878, 142825, 60.18
UNITEDTEA, EQ, 29-Jun-2017, 305.90, 314.00, 314.00, 307.95, 314.00, 314.00, 311.98, 15, 0.05, 3, 5, 33.33
UNITY, EQ, 29-Jun-2017, 6.85, 6.95, 7.00, 6.75, 6.80, 6.85, 6.86, 54950, 3.77, 130, 38496, 70.06
UNIVCABLES, EQ, 29-Jun-2017, 92.30, 93.60, 94.80, 93.20, 93.60, 93.75, 93.96, 7022, 6.60, 89, 6340, 90.29
UPL, EQ, 29-Jun-2017, 832.90, 831.10, 840.50, 821.10, 824.05, 826.55, 831.94, 868497, 7225.36, 18366, 346440, 39.89
UPL, Q1, 29-Jun-2017, 17.55, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 234, 0.04, 1, 234, 100.00
URJA, EQ, 29-Jun-2017, 0.85, 0.85, 0.90, 0.80, 0.90, 0.90, 0.83, 66515, 0.55, 37, 54030, 81.23
USHAMART, EQ, 29-Jun-2017, 17.90, 18.10, 18.80, 18.10, 18.80, 18.55, 18.44, 382525, 70.54, 779, 252499, 66.01
USHERAGRO, BE, 29-Jun-2017, 8.05, 7.80, 8.40, 7.80, 8.15, 8.35, 8.21, 26116, 2.14, 54, -, -
UTINIFTETF, EQ, 29-Jun-2017, 972.25, 977.45, 977.45, 977.45, 977.45, 977.45, 977.45, 12, 0.12, 1, 12, 100.00
UTISENSETF, EQ, 29-Jun-2017, 317.45, 313.65, 313.65, 313.65, 313.65, 313.65, 313.65, 1, 0.00, 1, 1, 100.00
UTTAMSTL, EQ, 29-Jun-2017, 29.25, 29.30, 29.80, 29.15, 29.30, 29.40, 29.49, 67193, 19.82, 405, 30150, 44.87
UTTAMSUGAR, EQ, 29-Jun-2017, 121.40, 122.30, 125.25, 122.20, 124.20, 124.25, 124.46, 46894, 58.36, 503, 31892, 68.01
UVSL, EQ, 29-Jun-2017, 0.50, 0.55, 0.55, 0.45, 0.55, 0.50, 0.49, 1500810, 7.41, 111, 963418, 64.19
V2RETAIL, EQ, 29-Jun-2017, 242.40, 247.00, 253.00, 244.00, 248.00, 247.55, 247.64, 99635, 246.73, 1582, 63770, 64.00
VADILALIND, EQ, 29-Jun-2017, 797.90, 803.00, 814.45, 795.00, 804.00, 800.75, 805.99, 28164, 227.00, 1373, 8166, 28.99
VAIBHAVGBL, EQ, 29-Jun-2017, 521.25, 521.35, 530.35, 506.50, 530.00, 529.60, 522.32, 10288, 53.74, 2192, 8131, 79.03
VAKRANGEE, EQ, 29-Jun-2017, 411.50, 413.85, 422.45, 413.10, 422.00, 419.15, 417.08, 1189268, 4960.15, 38732, 437747, 36.81
VALUEIND, EQ, 29-Jun-2017, 8.45, 9.25, 9.25, 8.55, 8.60, 8.75, 8.95, 88906, 7.96, 297, 57465, 64.64
VARDHACRLC, EQ, 29-Jun-2017, 47.85, 47.95, 50.50, 47.65, 50.00, 49.80, 49.62, 37621, 18.67, 199, 28067, 74.60
VARDMNPOLY, EQ, 29-Jun-2017, 53.35, 53.35, 54.50, 53.35, 53.55, 53.65, 53.95, 47102, 25.41, 569, 21247, 45.11
VASCONEQ, EQ, 29-Jun-2017, 36.90, 37.20, 38.20, 36.85, 37.85, 37.45, 37.46, 719809, 269.62, 2078, 370378, 51.46
VASWANI, EQ, 29-Jun-2017, 9.40, 9.10, 9.85, 8.90, 9.20, 9.20, 9.00, 1158, 0.10, 11, 1150, 99.31
VBL, EQ, 29-Jun-2017, 512.75, 523.00, 529.90, 514.30, 521.45, 519.35, 526.09, 169775, 893.17, 1706, 158904, 93.60
VEDL, EQ, 29-Jun-2017, 242.55, 245.20, 252.35, 244.50, 251.80, 251.20, 248.96, 22864221, 56923.10, 132807, 11670781, 51.04
VENKEYS, EQ, 29-Jun-2017, 1433.70, 1446.80, 1638.00, 1425.20, 1632.40, 1626.20, 1591.75, 916188, 14583.47, 49373, 102878, 11.23
VENUSREM, EQ, 29-Jun-2017, 90.85, 91.40, 93.25, 91.40, 92.10, 91.80, 92.28, 29160, 26.91, 1124, 12267, 42.07
VESUVIUS, EQ, 29-Jun-2017, 1207.20, 1217.95, 1225.05, 1206.10, 1224.90, 1221.75, 1222.66, 2704, 33.06, 194, 2198, 81.29
VETO, EQ, 29-Jun-2017, 180.00, 180.95, 187.20, 178.10, 179.00, 179.65, 183.69, 294356, 540.70, 3418, 95843, 32.56
VGUARD, EQ, 29-Jun-2017, 174.75, 175.00, 176.30, 172.40, 173.20, 173.00, 174.38, 764422, 1333.01, 7481, 384173, 50.26
VHL, EQ, 29-Jun-2017, 3307.40, 3385.80, 3385.80, 3252.00, 3255.00, 3262.65, 3302.38, 312, 10.30, 104, 201, 64.42
VICEROY, EQ, 29-Jun-2017, 18.80, 18.90, 19.40, 18.85, 19.40, 19.20, 19.09, 42050, 8.03, 194, 29416, 69.95
VIDEOIND, EQ, 29-Jun-2017, 19.15, 20.10, 20.10, 18.55, 20.10, 20.10, 19.75, 10598285, 2093.17, 5458, 5267379, 49.70
VIDHIING, EQ, 29-Jun-2017, 56.90, 57.00, 60.00, 56.60, 57.50, 57.25, 58.59, 57372, 33.62, 553, 20268, 35.33
VIJAYABANK, EQ, 29-Jun-2017, 70.95, 71.00, 72.50, 70.70, 71.00, 71.20, 71.79, 560097, 402.10, 3346, 148462, 26.51
VIJSHAN, EQ, 29-Jun-2017, 20.55, 20.50, 21.70, 19.85, 20.00, 20.05, 20.81, 254411, 52.94, 1130, 124410, 48.90
VIKASECO, EQ, 29-Jun-2017, 20.10, 20.25, 21.00, 20.25, 20.45, 20.50, 20.68, 1167939, 241.48, 1873, 631400, 54.06
VIMALOIL, BE, 29-Jun-2017, 24.90, 23.70, 26.05, 23.70, 26.05, 25.00, 25.01, 45, 0.01, 2, -, -
VIMTALABS, EQ, 29-Jun-2017, 140.35, 141.75, 143.35, 138.20, 142.40, 140.95, 141.43, 69581, 98.41, 1441, 30836, 44.32
VINATIORGA, EQ, 29-Jun-2017, 922.65, 920.00, 947.75, 918.60, 932.00, 932.70, 931.64, 25944, 241.70, 1493, 9362, 36.09
VINDHYATEL, EQ, 29-Jun-2017, 759.15, 770.00, 770.20, 748.00, 749.00, 751.15, 757.28, 9821, 74.37, 482, 6837, 69.62
VINYLINDIA, EQ, 29-Jun-2017, 70.85, 71.35, 71.50, 70.50, 71.00, 70.75, 71.00, 12309, 8.74, 248, 9340, 75.88
